TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,107840,107840,PA,Ventilas Hidrotermales de la Cuenca de Guaymas y de la Dorsal del Pacífico Oriental,Ventilas Hidrotermales de la Cuenca de Guaymas y de la Dorsal del Pacífico Oriental,Santuario,Sanctuary,National,II,Not Applicable,Marine,1455.64808,1455.79538480033,1455.64808388,1455.79538480033,Not Reported,0,Designated,2009,Federal or national ministry or agency,Not Applicable,State,Not Applicable,National Commission of Natural Protected Areas,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/VENTILAS_HIDROTERMALES.pdf,State Verified,1850,MEX,MEX,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,108073,108073,PA,Sistema Arrecifal Lobos-Tuxpan,Sistema Arrecifal Lobos-Tuxpan,Área de Protección de Flora y Fauna,Flora and Fauna Protection Area,National,VI,Not Applicable,Marine,305.7115,305.509674646689,305.71150344,305.77987873802,Not Reported,0,Designated,2009,Federal or national ministry or agency,Not Applicable,State,Not Applicable,National Commission of Natural Protected Areas,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2014/ARRECIFES_LOBOS_TUXPAN.pdf,State Verified,1850,MEX,MEX,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,108090,108090,PA,Tiburón Ballena,Tiburón Ballena,Reserva de la Biósfera,Biosphere Reserve,National,VI,Not Applicable,Marine,1459.88136,1458.94280449288,1459.88136171,1459.10837162747,Not Reported,0,Designated,2009,Federal or national ministry or agency,Not Applicable,State,Not Applicable,National Commission of Natural Protected Areas,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/TIBURON_BALLENA.pdf,State Verified,1850,MEX,MEX,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,108125,108125,PA,Zona marina del Archipiélago de Espíritu Santo,Zona marina del Archipiélago de Espíritu Santo,Parque Nacional,National Park,National,Ia,Not Applicable,Marine,0.78818,487.388498448287,486.54831041,489.085646034101,Not Reported,0,Designated,2007,Federal or national ministry or agency,Not Applicable,State,Not Applicable,National Commission of Natural Protected Areas,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/espiritu_santo_ok.pdf,State Verified,1850,MEX,MEX,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,108133,108133,PA,Caletas Ario,Caletas Ario,Refugio Nacional de Vida Silvestre,National Wildlife Refuge,National,VI,Not Applicable,Marine,199.2738477,199.466663716108,202.868095,202.869468126394,Not Reported,0,Designated,2006,Federal or national ministry or agency,Not Applicable,Joint ownership,Not Reported,Federal or national ministry or agency,Not Reported,State Verified,811,CRI,CRI,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,109037,109037,PA,Niumi National Park,Niumi National Park,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,Not Reported,"(ii);(iii);(iv);(vi);(vii);(viii)",Marine,0,37.9425941505483,37.9,37.9442172611614,Not Reported,0,Designated,2008,Joint governance,Not Reported,State,Not Applicable,Not Reported,Yes,State Verified,1856,GMB,GMB,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,109053,109053,PA,Archipel De La Galite,Archipel De La Galite,Specially Protected Areas of Mediterranean Importance (Barcelona Convention),Specially Protected Areas of Mediterranean Importance (Barcelona Convention),Regional,Not Reported,Not Applicable,Marine,6.65,83.484026088049,27.15,91.1598893081381,Not Reported,0,Adopted,2001,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ministère de l’Agriculture des ressources hydrauliques et de la pêche,Not Reported,State Verified,1897,TUN,TUN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,115101,115101,PA,Escudo de Veraguas,Escudo de Veraguas,Paisaje Protegido,Protected Landscape,National,V,Not Applicable,Marine,418.22004392,417.860415048243,422.4957186115,422.785206989333,All ,418.22004392,Designated,2009,Indigenous Peoples,Not Applicable,Communal,Not Applicable,Ministerio de Ambiente,Not Reported,State Verified,822,PAN,PAN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,115433,115433,PA,Área De Proteção Ambiental Ponta Da Baleia / Abrolhos,Área De Proteção Ambiental Ponta Da Baleia / Abrolhos,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Marine,3083.42824,3110.2576160224,3455.576171,3455.55569901097,Not Reported,0,Designated,1993,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,116085,116085,PA,Estação Ecológica De Tamoios,Estação Ecológica De Tamoios,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Marine,83.7175618,83.9584914071385,86.603595,86.6029184350875,Not Reported,0,Designated,1990,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,116096,116096,PA,Área De Proteção Ambiental De Fernando De Noronha,Área De Proteção Ambiental De Fernando De Noronha,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,Marine,1535.711999,1535.86514754198,1543.669806,1543.65884306105,Not Reported,0,Designated,1986,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,122900,122900,PA,Florida Keys National Marine Sanctuary,Florida Keys National Marine Sanctuary,Marine Protected Area,Marine Protected Area,National,V,Not Applicable,Marine,0,9764.63972569878,9855.4716574472,9855.358282721,Part,0,Designated,1990,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"U.S. Fish and Wildlife Service ; National Oceanic and Atmospheric Administration ; Other or Unknown Federal Land ; State Department of Conservation ; State Fish and Wildlife ; Joint ; Other or Unknown State Land ; Non-Governmental Organization ; Stat",Site-Specific Management Plan,State Verified,1848,USA,USA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,124383,124383,PA,Belize Barrier Reef Reserve System,Réseau de réserves du récif de la barrière du Belize,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(ix);(vii);(x)",Marine,0,1100.96833177094,963,1158.15478774574,Not Reported,0,Inscribed,1996,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,946,BLZ,BLZ,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,125846,125846,PA,Guissezholmen,Guissezholmen,Naturreservater (Svalbard),Nature Reserve (Svalbard),National,Ia,Not Applicable,Marine,0.4042099638,0.404626639534488,0.4155546188,0.415835630432915,Not Reported,0,Designated,2014,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Norwegian Environment Agency, Protected Areas Section, Norway - 7485 Trondheim",Not Reported,State Verified,2013,NOR,SJM,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,125853,125853,PA,Kongsfjorden,Kongsfjorden,Naturreservater (Svalbard),Nature Reserve (Svalbard),National,Ia,Not Applicable,Marine,6.1473992045,6.66346471228928,7.1018939209,7.1069658766079,Not Reported,0,Designated,2014,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Norwegian Environment Agency, Protected Areas Section, Norway - 7485 Trondheim",Not Reported,State Verified,2013,NOR,SJM,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,125864,125864,PA,Olsholmen,Olsholmen,Naturreservater (Svalbard),Nature Reserve (Svalbard),National,Ia,Not Applicable,Marine,0.440977567,0.429204772955218,0.461273613,0.461638997584263,Not Reported,0,Designated,2014,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Norwegian Environment Agency, Protected Areas Section, Norway - 7485 Trondheim",Not Reported,State Verified,2013,NOR,SJM,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,125867,125867,PA,Plankeholmane,Plankeholmane,Naturreservater (Svalbard),Nature Reserve (Svalbard),National,Ia,Not Applicable,Marine,1.5967953362,1.62156003097117,1.620453949,1.62156003097117,Not Reported,0,Designated,2014,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Norwegian Environment Agency, Protected Areas Section, Norway - 7485 Trondheim",Not Reported,State Verified,2013,NOR,SJM,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,125873,125873,PA,Skorpa,Skorpa,Naturreservater (Svalbard),Nature Reserve (Svalbard),National,Ia,Not Applicable,Marine,1.0501369909,1.05514756038047,1.1129048157,1.11359500369933,Not Reported,0,Designated,2014,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Norwegian Environment Agency, Protected Areas Section, Norway - 7485 Trondheim",Not Reported,State Verified,2013,NOR,SJM,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,126061,126061,PA,Bribie Island,Bribie Island,National Park,National Park,National,II,Not Applicable,Marine,0,85.0482185989333,86.1209487915,86.1209469678504,Not Reported,0,Designated,2021,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-QLD_DES,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,126288,126288,PA,Fisherman Islands,Fisherman Islands,Nature Reserve,Nature Reserve,National,Ia,Not Applicable,Marine,0.2036259472,0.185663130833507,0.2036259472,0.203625969598199,All ,0.2036259413,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-WA_DBCA,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,126365,126365,PA,Hamelin Pool,Hamelin Pool,Marine Nature Reserve,Marine Nature Reserve,National,Ia,Not Applicable,Marine,1145.2757568359,1145.23388698236,1145.2757568359,1145.27579876692,All ,1145.27579266,Designated,2004,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-WA_DBCA,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,126769,126769,PA,Outer Rocks,Outer Rocks,Nature Reserve,Nature Reserve,National,Ia,Not Applicable,Marine,0.0754873455,0.0754873487074748,0.0754873455,0.0754873487074722,All ,0.0754873472,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-WA_DBCA,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,126890,126890,PA,Rocky Island,Rocky Island,Nature Reserve,Nature Reserve,National,Ia,Not Applicable,Marine,0.0135482401,0.013548232083831,0.0135482401,0.013548232083831,All ,0.0135482397,Designated,1993,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-WA_DBCA,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,126895,126895,PA,Ronsard Rocks,Ronsard Rocks,Nature Reserve,Nature Reserve,National,Ia,Not Applicable,Marine,0.0222725477,0.0222725461061086,0.0222725477,0.0222725461061062,All ,0.022272547,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-WA_DBCA,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,127161,127161,PA,Investigator Island,Investigator Island,Nature Reserve,Nature Reserve,National,Ia,Not Applicable,Marine,0,0.413035795720339,0.4130358398,0.413035795720339,Not Reported,0,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-WA_DBCA,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,127843,127843,PA,Grunnafjördur,Grunnafjördur,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,IV,"(i);(ii);(iii);(v);(vi)",Marine,0,12.3547856561913,14.7,13.2675376995731,Not Reported,0,Designated,1996,Not Reported,Not Applicable,Individual landowners,Not Applicable,Not Reported,Site management information available at: https://rsis.ramsar.org/ris/854,State Verified,2123,ISL,ISL,More information available at: https://rsis.ramsar.org/ris/854,Not Applicable,Not Applicable,Not Applicable
Polygon,127865,127865,PA,Sandymount Strand/Tolka Estuary,Sandymount Strand/Tolka Estuary,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,IV,"(i);(ii);(iii);(iv);(v);(vi)",Marine,0,5.9671933316601,6.43,6.43493579775543,Not Reported,0,Designated,1996,Not Reported,Not Applicable,Joint ownership,Not Reported,"National Parks & Wildlife Service (NPWS), Department of Housing, Local Government and Heritage
Dublin City Council.
Environmental Protection Agency (EPA).
Department of Communications, Climate Action and Environment.
Marine Institute.",Site management information available at: https://rsis.ramsar.org/ris/832,State Verified,2123,IRL,IRL,More information available at: https://rsis.ramsar.org/ris/832,Not Applicable,Not Applicable,Not Applicable
Polygon,127869,127869,PA,Froan Nature Reserve and Landscape Protection Area,Froan Nature Reserve and Landscape Protection Area,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,Ia,"(i);(ii);(iii);(iv);(ix);(v);(vi)",Marine,0,466.224602762321,490.97,491.006559711362,Not Reported,0,Designated,1996,Not Reported,Not Applicable,Individual landowners,Not Applicable,County Governor of Trøndelag,Site management information available at: https://rsis.ramsar.org/ris/809,State Verified,2123,NOR,NOR,More information available at: https://rsis.ramsar.org/ris/809,Not Applicable,Not Applicable,Not Applicable
Polygon,127895,127895,PA,Morecambe Bay,Morecambe Bay,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,Not Reported,"(iv);(v);(vi)",Marine,0,335.94482830937,374.05,370.107786363281,Not Reported,0,Designated,1996,Not Reported,Not Applicable,Joint ownership,Not Reported,Not Reported,Site management information available at: https://rsis.ramsar.org/ris/863,State Verified,2123,GBR,GBR,More information available at: https://rsis.ramsar.org/ris/863,Not Applicable,Not Applicable,Not Applicable
Polygon,135143,135143,PA,Longman and Castle Stuart Bays,Longman and Castle Stuart Bays,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,3.92667082803288,4.2476,4.24905933360567,None,0,Designated,1997,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,135598,135598,PA,Upper Solway Flats and Marshes,Upper Solway Flats and Marshes,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,156.868575551769,172.2416,172.334840509252,None,0,Designated,1956,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,135667,135667,PA,Scare Rocks,Scare Rocks,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,0.016308216023854,0.0179,0.017927493077788,None,0,Designated,1962,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,135982,135982,PA,John o' Groats,John o' Groats,Site of Special Scientific Interest,Site of Special Scientific Interest,National,III,Not Applicable,Marine,0,0.008138577477969,0.0088,0.008808696256338,Not Reported,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,136144,136144,PA,Rockall,Rockall,Site of Special Scientific Interest,Site of Special Scientific Interest,National,III,Not Applicable,Marine,0,0.000648225319598,0.0007,0.000648225319598,Not Reported,0,Designated,1975,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,136557,136557,PA,Breydon Water,Breydon Water,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,4.70932502457116,5.1440013141,5.14019457804918,Not Reported,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,137474,137474,PA,Lune Estuary,Lune Estuary,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,69.0076411086753,76.3282637002,76.3768457756688,Not Reported,0,Designated,1990,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,137530,137530,PA,Morecambe Bay,Morecambe Bay,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,241.389572370701,260.4298764178,260.594061718815,Not Reported,0,Designated,1990,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,138761,138761,PA,Felpham,Felpham,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,0.009621477407902,0.0096703269,0.009675713669489,Not Reported,0,Designated,1988,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,138906,138906,PA,North Wirral Foreshore,North Wirral Foreshore,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,19.2358862672823,19.6229281542,19.6345901600491,Not Reported,0,Designated,1983,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,138962,138962,PA,"Blackpill, Swansea","Blackpill, Swansea",Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,4.50112966380299,4.537,4.53681589622638,Not Reported,0,Designated,1984,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,139745,139745,PA,Severn Estuary,Severn Estuary,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,63.1343329638546,68.5844,68.5824185463687,Not Reported,0,Designated,1976,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,139783,139783,PA,Traeth Lafan,Traeth Lafan,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,26.4422251104324,26.9136,26.9131644862653,Not Reported,0,Designated,1971,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,140017,140017,PA,Blue Anchor to Lilstock Coast,Blue Anchor to Lilstock Coast,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,6.38742411638379,6.7510637449,6.75493905559936,Not Reported,0,Designated,1986,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,140160,140160,PA,Harwich Foreshore,Harwich Foreshore,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,0.096453259949896,0.1032504818,0.103197883133793,Not Reported,0,Designated,1986,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,145496,145496,PA,Funafuti,Funafuti,Community Conservation Area,Community Conservation Area,National,VI,Not Applicable,Marine,40,38.9561217038611,40,39.097636465616,All ,40,Designated,1996,Local communities,Not Applicable,Communal,Not Applicable,Funafuti island Council (Kaupule o Funafuti),Yes,State Verified,1947,TUV,TUV,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,145500,145500,PA,Ngaremeduu Bay Conservation Area,Ngaremeduu Bay Conservation Area,Conservation Area,Conservation Area,National,Ia,Not Applicable,Marine,119.681534081,109.070245315035,119.681534081,119.457320230321,Not Reported,0,Designated,0,Collaborative governance,Not Reported,Multiple ownership,Not Reported,Joint,Not Reported,State Verified,1891,PLW,PLW,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,145555,145555,PA,Parque Nacional Archipiélago Los Roques,Parque Nacional Archipiélago Los Roques,Wetland of International Importance (Ramsar Site),Wetland of International Importance (Ramsar Site),International,II,"(i);(ii);(iii);(vii);(viii)",Marine,1780.17,2174.09598699941,2132.2,2209.72502282715,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Instituto Nacional de Parques (INPARQUES),Si,State Verified,1981,VEN,VEN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,145576,145576,PA,Heard and McDonald Islands,Îles Heard et McDonald,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(ix);(viii)",Marine,0,6089.82688450566,6589.03,6453.62207666576,Not Reported,0,Inscribed,1997,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,946,AUS,HMD,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,145579,145579,PA,Macquarie Island,Île Macquarie,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(vii);(viii)",Marine,0,5442.67179166213,5572.8,5571.99139680353,Not Reported,0,Inscribed,1997,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,946,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,145582,145582,PA,Cocos Island National Park,Parc national de l'île Cocos,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(ix);(x)",Marine,0,1863.90265116692,1997,1863.97681366969,Not Reported,0,Inscribed,1997,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,946,CRI,CRI,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,145594,145594,PA,Biosphere Reserves Ranong Thailand,Biosphere Reserves Ranong Thailand,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Marine,117.071051513,113.772780750922,117.6388927,117.156292931985,Part,0,Designated,1997,Government-delegated management,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1987,THA,THA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,146267,146267,PA,St. Martin's Sedimentary Shore,St. Martin's Sedimentary Shore,Site of Special Scientific Interest,Site of Special Scientific Interest,National,IV,Not Applicable,Marine,0,0.309753143411631,0.3427468416,0.342206140527379,Not Reported,0,Designated,1996,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,146726,146726,PA,Manoel Island/Il-Gżira ta\' Forti Manwel,Manoel Island/Il-Gżira ta\' Forti Manwel,Santwarju ta' l-Għasafar,Bird Sanctuary,National,IV,Not Applicable,Marine,0,0.307313049764313,0.3070000076,0.307565754973258,Not Reported,0,Designated,1993,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Environment and Resources Authority, Hexagon House, Spencer Hill, Marsa,  MRS 1441, Malta",Not Reported,State Verified,2013,MLT,MLT,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,146760,146760,PA,Datule Barbariga,Datule Barbariga,Posebni rezervat,Special Reserve,National,Not Reported,Not Applicable,Marine,0,4.13697929066461,4.256499939,4.25230055498435,Not Reported,0,Designated,1994,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ministry of Economy and Sustainable Development,Not Reported,State Verified,2013,HRV,HRV,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,147026,147026,PA,Ilot De Logoden,Ilot De Logoden,Arrêté de protection de biotope,Biotope Protection Order,National,IV,Not Applicable,Marine,0,0.00220326346695423,0.0003,0.00220326346695423,Not Reported,0,Designated,1983,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Préfets de département (local State ; will not be listed here as there are 100 of them). Also French Ministry in charge of the environment. In march 2012, name, acronym and address as follows : Ministère de l'Écologie, du Développement durable, des",Not Reported,State Verified,2013,FRA,FRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,147295,147295,PA,Ile De Petite-Ile,Ile De Petite-Ile,Arrêté de protection de biotope,Biotope Protection Order,National,IV,Not Applicable,Marine,0,0.0202094846414924,0.0204990005,0.0202094846414924,Not Reported,0,Designated,1986,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Préfets de département (local State ; will not be listed here as there are 100 of them). Also French Ministry in charge of the environment. In march 2012, name, acronym and address as follows : Ministère de l'Écologie, du Développement durable, des",Not Reported,State Verified,2013,FRA,REU,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,147302,147302,PA,Ile Du Grand-Connétable,Ile Du Grand-Connétable,Réserve naturelle nationale,National Nature Reserve,National,IV,Not Applicable,Marine,78.52,78.5522379417896,78.52,78.5736628754607,Not Reported,0,Designated,1992,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"French Ministry in charge of the environment. In march 2012, name, acronym and address as follows : Ministère de l'Écologie, du Développement durable, des Transports et du Logement (MEDDTL) 92055 La Défense Cedex France. For nature reserves network,",Not Reported,State Verified,2013,FRA,GUF,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,147314,147314,PA,Saint-Barthélemy,Saint-Barthélemy,Réserve naturelle nationale,National Nature Reserve,National,IV,Not Applicable,Marine,11.88,12.3892491914447,12,12.5091310806381,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"French Ministry in charge of the environment. In march 2012, name, acronym and address as follows : Ministère de l'Écologie, du Développement durable, des Transports et du Logement (MEDDTL) 92055 La Défense Cedex France. For nature reserves network,",Not Reported,State Verified,2013,FRA,BLM,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,149742,149742,PA,ASPSKÄRIN LUONNONSUOJELUA,ASPSKÄRIN LUONNONSUOJELUA,Yksityinen luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,Marine,3.4025688171,3.3430303613878,3.6586761475,3.66150863970804,Not Reported,0,Designated,1953,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Regional Environment Centres,Not Reported,State Verified,2013,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
